model,seed,param_idx,gradient
B2-qMPS,24,4,0.0012604212514992672
B2-qMPS,24,5,-0.0010349143592418243
B2-qMPS,25,0,0.00045754333939206543
B2-qMPS,25,1,-0.0012454817921599833
B2-qMPS,25,2,-6.055497983829759e-05
B2-qMPS,25,3,-6.0554979838296956e-05
B2-qMPS,25,4,-0.0004898104981331235
B2-qMPS,25,5,-0.0010816752474886132
B2-qMPS,26,0,-0.001484467690362101
B2-qMPS,26,1,0.004476150609279243
B2-qMPS,26,2,-0.002833994135963239
B2-qMPS,26,3,-0.002833994135963308
B2-qMPS,26,4,0.019265869230373656
B2-qMPS,26,5,0.011232386525565283
B2-qMPS,27,0,0.000482145429659577
B2-qMPS,27,1,0.0016949566814605747
B2-qMPS,27,2,0.0005222651647431808
B2-qMPS,27,3,0.000522265164743188
B2-qMPS,27,4,0.0023623031132486627
B2-qMPS,27,5,-0.001120985605291442
B2-qMPS,28,0,1.6748282300406267e-05
B2-qMPS,28,1,0.00025914107727555185
B2-qMPS,28,2,-1.9190049997711074e-05
B2-qMPS,28,3,-1.9190049997717478e-05
B2-qMPS,28,4,0.0020348991183920004
B2-qMPS,28,5,-0.00036790542917542867
B2-qMPS,29,0,-0.00026019045083913
B2-qMPS,29,1,-0.0002651121976629679
B2-qMPS,29,2,0.0005022971829991979
B2-qMPS,29,3,0.0005022971829992126
B2-qMPS,29,4,0.0019122600982721314
B2-qMPS,29,5,0.000657518597689709
B2-qMPS,30,0,-1.2381568905985852e-08
B2-qMPS,30,1,1.1111389108440552e-07
B2-qMPS,30,2,1.1111366529211995e-08
B2-qMPS,30,3,1.1111366529258313e-08
B2-qMPS,30,4,-2.1862211116905765e-05
B2-qMPS,30,5,4.6081885565654375e-06
B2-qMPS,31,0,-0.0035148321905658125
B2-qMPS,31,1,0.015675277149196486
B2-qMPS,31,2,-0.0004909947203988888
B2-qMPS,31,3,-0.0004909947203989066
B2-qMPS,31,4,0.011058190552788283
B2-qMPS,31,5,0.07893098828696117
B2-qMPS,32,0,0.00034852761804806304
B2-qMPS,32,1,-0.0030928636181058924
B2-qMPS,32,2,-0.00033785073394035684
B2-qMPS,32,3,-0.0003378507339403516
B2-qMPS,32,4,0.0003252836246610443
B2-qMPS,32,5,-0.001580106463620605
B2-qMPS,33,0,-0.0007351093204975951
B2-qMPS,33,1,0.0004574528393275519
B2-qMPS,33,2,4.32101350295695e-05
B2-qMPS,33,3,4.321013502957097e-05
B2-qMPS,33,4,6.684798883941929e-06
B2-qMPS,33,5,0.0006723765575351953
B2-qMPS,34,0,-0.003242095428163369
B2-qMPS,34,1,-0.009315206614192665
B2-qMPS,34,2,-0.00213265307575344
B2-qMPS,34,3,-0.0021326530757534816
B2-qMPS,34,4,0.02232595221244986
B2-qMPS,34,5,-0.007752115297842486
B2-qMPS,35,0,-0.00023885166951443426
B2-qMPS,35,1,-0.000469898411083371
B2-qMPS,35,2,0.0007455651114357346
B2-qMPS,35,3,0.0007455651114357356
B2-qMPS,35,4,-0.0001160766689745091
B2-qMPS,35,5,-0.002010729477930013
B2-qMPS,36,0,-0.0004896313649817137
B2-qMPS,36,1,-0.004551479696325808
B2-qMPS,36,2,-0.00031905176661155667
B2-qMPS,36,3,-0.00031905176661154827
B2-qMPS,36,4,-0.0009348449782299326
B2-qMPS,36,5,-0.00035176179335807864
B2-qMPS,37,0,-5.403212774713778e-05
B2-qMPS,37,1,0.0005762243507876765
B2-qMPS,37,2,6.462127353540039e-05
B2-qMPS,37,3,6.462127353539932e-05
B2-qMPS,37,4,-0.00023159660523382598
B2-qMPS,37,5,-0.0002863938974638492
B2-qMPS,38,0,3.800960694801489e-05
B2-qMPS,38,1,6.888264330707576e-05
B2-qMPS,38,2,1.513115442086578e-05
B2-qMPS,38,3,1.5131154420864201e-05
B2-qMPS,38,4,-0.0007763935600382504
B2-qMPS,38,5,-0.0008956158464302173
B2-qMPS,39,0,-0.017082134782200366
B2-qMPS,39,1,0.038955535199067276
B2-qMPS,39,2,0.003110431474617102
B2-qMPS,39,3,0.003110431474617091
B2-qMPS,39,4,0.00917837793858127
B2-qMPS,39,5,0.008475887214187914
B2-qMPS,40,0,1.374551108943213e-05
B2-qMPS,40,1,0.003702067810018001
B2-qMPS,40,2,0.00031666660432473403
B2-qMPS,40,3,0.0003166666043247373
B2-qMPS,40,4,-0.001624532276028026
B2-qMPS,40,5,-0.0009846780918765455
B2-qMPS,41,0,-0.0002627501524151582
B2-qMPS,41,1,-0.00030629799514496776
B2-qMPS,41,2,-0.00011851856230511738
B2-qMPS,41,3,-0.00011851856230511892
B2-qMPS,41,4,7.98203513809105e-05
B2-qMPS,41,5,0.00011557591492140019
B2-qMPS,42,0,4.994511107655946e-06
B2-qMPS,42,1,2.259046201864176e-05
B2-qMPS,42,2,-4.811233039934447e-06
B2-qMPS,42,3,-4.811233039934737e-06
B2-qMPS,42,4,-7.137085525838474e-06
B2-qMPS,42,5,0.00011113358621985443
B2-qMPS,43,0,-2.4944965507292786e-05
B2-qMPS,43,1,9.393796678468871e-06
B2-qMPS,43,2,1.6826102452065326e-05
B2-qMPS,43,3,1.6826102452064866e-05
B2-qMPS,43,4,9.429247299482546e-05
B2-qMPS,43,5,1.902548116548767e-05
B2-qMPS,44,0,-0.00030546004069126684
B2-qMPS,44,1,-0.0006858368515481243
B2-qMPS,44,2,-5.998178760941241e-05
B2-qMPS,44,3,-5.99817876094077e-05
B2-qMPS,44,4,2.7893751760691213e-05
B2-qMPS,44,5,0.0002708562941829747
B2-qMPS,45,0,0.00335253624191103
B2-qMPS,45,1,-0.003338404231600367
B2-qMPS,45,2,-8.828592965249615e-05
B2-qMPS,45,3,-8.828592965250163e-05
B2-qMPS,45,4,0.00016865497342164173
B2-qMPS,45,5,-0.003509329131005024
B2-qMPS,46,0,-0.0002399094309738191
B2-qMPS,46,1,0.00013715249626369616
B2-qMPS,46,2,4.577355040543687e-05
B2-qMPS,46,3,4.577355040542034e-05
B2-qMPS,46,4,0.0006638802935434034
B2-qMPS,46,5,-0.0010807951756842567
B2-qMPS,47,0,-4.4987236349786627e-05
B2-qMPS,47,1,-0.000300160437134396
B2-qMPS,47,2,1.9057486116313253e-05
B2-qMPS,47,3,1.905748611631129e-05
B2-qMPS,47,4,0.00017628953577656156
B2-qMPS,47,5,-0.0011374007570696817
B2-qMPS,48,0,0.001248667906594756
B2-qMPS,48,1,0.0013142553678648385
B2-qMPS,48,2,8.535078732012641e-06
B2-qMPS,48,3,8.535078732030697e-06
B2-qMPS,48,4,0.0014766335317747384
B2-qMPS,48,5,0.0021519415681946863
B2-qMPS,49,0,-0.0008299444784611757
B2-qMPS,49,1,0.0041769360514426505
B2-qMPS,49,2,0.0002886058397511095
B2-qMPS,49,3,0.00028860583975108913
B2-qMPS,49,4,0.0003554807216639602
B2-qMPS,49,5,-0.0038066132223312874
B2-qMPS,50,0,-2.2312596134543773e-05
B2-qMPS,50,1,5.000976591803712e-05
B2-qMPS,50,2,-6.784452518529947e-05
B2-qMPS,50,3,-6.78445251853007e-05
B2-qMPS,50,4,-0.00029401535872556115
B2-qMPS,50,5,0.00034193625837320953
B2-qMPS,51,0,-0.0008094554774023065
B2-qMPS,51,1,-0.00080308274608671
B2-qMPS,51,2,-0.00015771395502520025
B2-qMPS,51,3,-0.00015771395502519754
B2-qMPS,51,4,-0.002912099886500099
B2-qMPS,51,5,-0.0034837794054040105
B2-qMPS,52,0,0.00010106824805448325
B2-qMPS,52,1,-0.00013668578275011353
B2-qMPS,52,2,5.2451127166575653e-05
B2-qMPS,52,3,5.245112716657556e-05
B2-qMPS,52,4,-0.00025160357853870987
B2-qMPS,52,5,-0.0002503862959568952
B2-qMPS,53,0,5.349321679678165e-05
B2-qMPS,53,1,-0.0007827422080287863
B2-qMPS,53,2,0.0013211592295971834
B2-qMPS,53,3,0.0013211592295971786
B2-qMPS,53,4,-0.00048757732666957404
B2-qMPS,53,5,-0.002176195137393114
B2-qMPS,54,0,0.004815179116660062
B2-qMPS,54,1,-0.002375394337384257
B2-qMPS,54,2,0.002948455278832187
B2-qMPS,54,3,0.0029484552788321874
B2-qMPS,54,4,0.0011628178093456949
B2-qMPS,54,5,-0.0006519715880906598
B2-qMPS,55,0,-0.000327779959414702
B2-qMPS,55,1,0.001185237846660128
B2-qMPS,55,2,0.0005111806266546784
B2-qMPS,55,3,0.0005111806266546822
B2-qMPS,55,4,-0.011618440824694591
B2-qMPS,55,5,-0.03384876340497205
B2-qMPS,56,0,0.002030953701742419
B2-qMPS,56,1,0.00035907391878569527
B2-qMPS,56,2,0.001949123280278778
B2-qMPS,56,3,0.0019491232802787818
B2-qMPS,56,4,-0.0015523273220292865
B2-qMPS,56,5,-5.721384836605694e-05
B2-qMPS,57,0,-0.001412630765440186
B2-qMPS,57,1,-0.0040245119101538955
B2-qMPS,57,2,-0.005634954026371843
B2-qMPS,57,3,-0.005634954026371839
B2-qMPS,57,4,0.02212067148620116
B2-qMPS,57,5,0.020127737355202346
B2-qMPS,58,0,-0.00950809494211023
B2-qMPS,58,1,-0.002476177749362648
B2-qMPS,58,2,0.005186072575393192
B2-qMPS,58,3,0.00518607257539318
B2-qMPS,58,4,-0.0002796636679310479
B2-qMPS,58,5,0.004466659846782113
B2-qMPS,59,0,-0.000887659004880423
B2-qMPS,59,1,-0.0003659811466207034
B2-qMPS,59,2,-0.0006642500763730022
B2-qMPS,59,3,-0.0006642500763729923
B2-qMPS,59,4,1.6984220103706662e-05
B2-qMPS,59,5,-0.0003152873896087627
B2-qMPS,60,0,-0.0015025828042113528
B2-qMPS,60,1,0.007462679265951248
B2-qMPS,60,2,0.002043915416039443
B2-qMPS,60,3,0.002043915416039457
B2-qMPS,60,4,-0.005013128237346193
B2-qMPS,60,5,-0.0016033627607785347
B2-qMPS,61,0,-7.779638197395775e-05
B2-qMPS,61,1,0.0005981322975350378
B2-qMPS,61,2,-1.4736601929736841e-05
B2-qMPS,61,3,-1.4736601929722983e-05
B2-qMPS,61,4,0.0007125589508688549
B2-qMPS,61,5,0.00037775201657805037
B2-qMPS,62,0,-0.0016492058566897345
B2-qMPS,62,1,0.0031494705553329113
B2-qMPS,62,2,-0.0005740322522902673
B2-qMPS,62,3,-0.0005740322522902555
B2-qMPS,62,4,-0.0009488324114302435
B2-qMPS,62,5,0.00795566852919603
B2-qMPS,63,0,-1.3761172622095136e-06
B2-qMPS,63,1,-1.0753788084206695e-05
B2-qMPS,63,2,2.3241597011703844e-07
B2-qMPS,63,3,2.3241597011709575e-07
B2-qMPS,63,4,-1.0940424455905365e-05
B2-qMPS,63,5,-7.3412149176559736e-06
B2-qMPS,64,0,0.0007592088479011769
B2-qMPS,64,1,0.00017499297252073778
B2-qMPS,64,2,-0.0008356884247681002
B2-qMPS,64,3,-0.0008356884247681011
B2-qMPS,64,4,-0.0004432285204367413
B2-qMPS,64,5,5.292834969070896e-05
B2-qMPS,65,0,-5.178494700803933e-05
B2-qMPS,65,1,-0.00208225062663096
B2-qMPS,65,2,-0.0022181049116759186
B2-qMPS,65,3,-0.0022181049116759303
B2-qMPS,65,4,0.002169164170450711
B2-qMPS,65,5,-0.0029356220393818985
B2-qMPS,66,0,-0.005626260050006656
B2-qMPS,66,1,0.00823222182910993
B2-qMPS,66,2,-0.002274470597355814
B2-qMPS,66,3,-0.0022744705973558473
B2-qMPS,66,4,-0.001109483652437704
B2-qMPS,66,5,-0.0031973485231660266
B2-qMPS,67,0,-0.01487750456497987
B2-qMPS,67,1,0.009204685775605565
B2-qMPS,67,2,0.013783858089964475
B2-qMPS,67,3,0.013783858089964473
B2-qMPS,67,4,-0.0062093171860625575
B2-qMPS,67,5,0.01155512851247896
B2-qMPS,68,0,0.00012975980381856725
B2-qMPS,68,1,-0.00022816342352610753
B2-qMPS,68,2,-0.00012919379054906425
B2-qMPS,68,3,-0.00012919379054906566
B2-qMPS,68,4,-0.00041272988633827483
B2-qMPS,68,5,0.0008636263226306738
B2-qMPS,69,0,-0.012999599370155792
B2-qMPS,69,1,0.0034211589435799174
B2-qMPS,69,2,0.009369134364652212
B2-qMPS,69,3,0.00936913436465224
B2-qMPS,69,4,-0.016985886700276683
B2-qMPS,69,5,-0.01238818767843108
B2-qMPS,70,0,-0.0027526517565168366
B2-qMPS,70,1,-0.003547794936534457
B2-qMPS,70,2,0.0034039373468009518
B2-qMPS,70,3,0.00340393734680096
B2-qMPS,70,4,0.00045203538732858917
B2-qMPS,70,5,-4.038227972574824e-05
B2-qMPS,71,0,-8.680425115384049e-05
B2-qMPS,71,1,0.0010686911277536617
B2-qMPS,71,2,-0.0018228966537376333
B2-qMPS,71,3,-0.001822896653737644
B2-qMPS,71,4,0.0007620837315273425
B2-qMPS,71,5,-0.0014247829192584327
B2-qMPS,72,0,0.0008188000809151155
B2-qMPS,72,1,-4.525382180343436e-05
B2-qMPS,72,2,0.0008770712846267276
B2-qMPS,72,3,0.0008770712846267254
B2-qMPS,72,4,0.002623848163029458
B2-qMPS,72,5,-0.00041951758338333817
B2-qMPS,73,0,-4.785631317606844e-05
B2-qMPS,73,1,0.0003349439580088885
B2-qMPS,73,2,0.00016131249962016888
B2-qMPS,73,3,0.00016131249962016787
B2-qMPS,73,4,0.0005535979907418246
B2-qMPS,73,5,-8.665076844593309e-05
B2-qMPS,74,0,7.873571670724491e-05
B2-qMPS,74,1,-0.0012459967184636463
B2-qMPS,74,2,0.0008430314600245083
B2-qMPS,74,3,0.0008430314600245034
B2-qMPS,74,4,-0.0025674644792035672
B2-qMPS,74,5,0.0006710154167708988
B2-qMPS,75,0,-8.140001959517581e-05
B2-qMPS,75,1,1.5251691729937441e-06
B2-qMPS,75,2,5.6341639284423495e-05
B2-qMPS,75,3,5.634163928442374e-05
B2-qMPS,75,4,-0.0006657239773065543
B2-qMPS,75,5,-0.00033770185311846973
B2-qMPS,76,0,0.0004277114240240914
B2-qMPS,76,1,0.0011247596223766532
B2-qMPS,76,2,-0.0031861339895881556
B2-qMPS,76,3,-0.0031861339895881504
B2-qMPS,76,4,-0.00047713593469543537
B2-qMPS,76,5,0.003438631961424474
B2-qMPS,77,0,1.3752772812490124e-05
B2-qMPS,77,1,-0.0009482677349382993
B2-qMPS,77,2,-0.0022034708618550503
B2-qMPS,77,3,-0.002203470861855027
B2-qMPS,77,4,-0.0011460314364030984
B2-qMPS,77,5,0.0038491099588637235
B2-qMPS,78,0,6.682500123502945e-05
B2-qMPS,78,1,0.0005780142309307424
B2-qMPS,78,2,-7.36030196957422e-05
B2-qMPS,78,3,-7.360301969574264e-05
B2-qMPS,78,4,0.00024664510146488693
B2-qMPS,78,5,0.0006229894473288122
B2-qMPS,79,0,-0.009411248844275565
B2-qMPS,79,1,0.003572647990751717
B2-qMPS,79,2,0.005823739153285878
B2-qMPS,79,3,0.005823739153285889
B2-qMPS,79,4,0.0015777354912068636
B2-qMPS,79,5,0.00504211157182722
B2-qMPS,80,0,-0.003934784940833826
B2-qMPS,80,1,0.0026083641032418974
B2-qMPS,80,2,-0.003489150068813562
B2-qMPS,80,3,-0.0034891500688135732
B2-qMPS,80,4,-0.003136278381927091
B2-qMPS,80,5,-0.00700058630890468
B2-qMPS,81,0,0.002969950554842278
B2-qMPS,81,1,0.0019041386312639965
B2-qMPS,81,2,-0.00013963561515171428
B2-qMPS,81,3,-0.0001396356151517189
B2-qMPS,81,4,0.0010687826503050465
B2-qMPS,81,5,-0.0020788594807347746
B2-qMPS,82,0,5.844381981027709e-05
B2-qMPS,82,1,-0.00017831372453727847
B2-qMPS,82,2,-7.21904575213647e-05
B2-qMPS,82,3,-7.219045752136431e-05
B2-qMPS,82,4,0.0007286372750256065
B2-qMPS,82,5,0.0004623183778787609
B2-qMPS,83,0,0.0002280942097906299
B2-qMPS,83,1,0.000310041379328487
B2-qMPS,83,2,0.0004462928800832837
B2-qMPS,83,3,0.0004462928800832925
B2-qMPS,83,4,0.003475078065230084
B2-qMPS,83,5,0.008664050982060216
B2-qMPS,84,0,9.458025473050566e-05
B2-qMPS,84,1,-0.000856427825118845
B2-qMPS,84,2,0.0014843121871456041
B2-qMPS,84,3,0.001484312187145607
B2-qMPS,84,4,-0.00013428672433565483
B2-qMPS,84,5,-0.002710495379082352
B2-qMPS,85,0,-0.004477478843147124
B2-qMPS,85,1,0.0011378158544666447
B2-qMPS,85,2,-0.0015295157968235064
B2-qMPS,85,3,-0.001529515796823546
B2-qMPS,85,4,1.2011914689202641e-05
B2-qMPS,85,5,0.0056207135269252745
B2-qMPS,86,0,5.114518632800149e-05
B2-qMPS,86,1,-0.009093754380437833
B2-qMPS,86,2,-0.0027252166732792075
B2-qMPS,86,3,-0.0027252166732791975
B2-qMPS,86,4,0.0036420586963864963
B2-qMPS,86,5,0.006078996261789043
B2-qMPS,87,0,-4.689738623279702e-05
B2-qMPS,87,1,0.002155793054296921
B2-qMPS,87,2,0.0005102542460216612
B2-qMPS,87,3,0.0005102542460216678
B2-qMPS,87,4,-7.105685360821306e-06
B2-qMPS,87,5,-0.0003551556978392138
B2-qMPS,88,0,-0.0005898186298352122
B2-qMPS,88,1,-0.0013598851935333295
B2-qMPS,88,2,0.0030575907007210144
B2-qMPS,88,3,0.003057590700721017
B2-qMPS,88,4,-0.0004858928299631498
B2-qMPS,88,5,-0.0009916667982425554
B2-qMPS,89,0,0.000536759645821023
B2-qMPS,89,1,-0.0002148228417507761
B2-qMPS,89,2,-0.0007479034310822281
B2-qMPS,89,3,-0.0007479034310822344
B2-qMPS,89,4,0.004097760115467653
B2-qMPS,89,5,-0.000948932929511405
B2-qMPS,90,0,-0.004693858583394452
B2-qMPS,90,1,-0.006888706806542086
B2-qMPS,90,2,0.008749512776513526
B2-qMPS,90,3,0.008749512776513544
B2-qMPS,90,4,-0.0009441072199847729
B2-qMPS,90,5,-0.006717922261735459
B2-qMPS,91,0,-0.0004952888921380029
B2-qMPS,91,1,-6.62551034746142e-05
B2-qMPS,91,2,-1.0216138316939364e-05
B2-qMPS,91,3,-1.0216138316927416e-05
B2-qMPS,91,4,9.621971230767334e-06
B2-qMPS,91,5,0.0001177474020610374
B2-qMPS,92,0,9.766421801356837e-05
B2-qMPS,92,1,0.0008349642061554921
B2-qMPS,92,2,0.0005948802822859356
B2-qMPS,92,3,0.0005948802822859331
B2-qMPS,92,4,0.00021982613359948201
B2-qMPS,92,5,-0.0003393811713071724
B2-qMPS,93,0,-0.0001927914007250126
B2-qMPS,93,1,-0.0002364821771211727
B2-qMPS,93,2,-0.00010447965846936244
B2-qMPS,93,3,-0.00010447965846937282
B2-qMPS,93,4,0.00029974313640313894
B2-qMPS,93,5,0.00023857790792773212
B2-qMPS,94,0,-0.003329026990464129
B2-qMPS,94,1,0.0056317267662281
B2-qMPS,94,2,-0.004356026825698754
B2-qMPS,94,3,-0.004356026825698757
B2-qMPS,94,4,0.0013601522084518845
B2-qMPS,94,5,0.001723579135325672
B2-qMPS,95,0,-7.821755656966614e-05
B2-qMPS,95,1,-0.0005560854197875879
B2-qMPS,95,2,-0.0002933891714328866
B2-qMPS,95,3,-0.0002933891714328858
B2-qMPS,95,4,-0.00016280027370332812
B2-qMPS,95,5,-0.0009780487131179764
B2-qMPS,96,0,-5.668904609462565e-05
B2-qMPS,96,1,0.0009675844255048513
B2-qMPS,96,2,-0.0002695677487646747
B2-qMPS,96,3,-0.00026956774876467284
B2-qMPS,96,4,-0.0032884606582644915
B2-qMPS,96,5,0.0004861815124534631
B2-qMPS,97,0,-0.0038092870864168435
B2-qMPS,97,1,0.004344439859547598
B2-qMPS,97,2,0.0029208446816233087
B2-qMPS,97,3,0.002920844681623303
B2-qMPS,97,4,-0.004818697482804025
B2-qMPS,97,5,-0.020144448020460805
B2-qMPS,98,0,-0.0006653276771429186
B2-qMPS,98,1,-0.00016970934133114148
B2-qMPS,98,2,-0.0007565945036765043
B2-qMPS,98,3,-0.0007565945036765017
B2-qMPS,98,4,-0.0006163781723878589
B2-qMPS,98,5,0.0027303404863396868
B2-qMPS,99,0,-0.0031087306048997324
B2-qMPS,99,1,-0.0036499815715447404
B2-qMPS,99,2,-0.0027391544772103708
B2-qMPS,99,3,-0.0027391544772103664
B2-qMPS,99,4,-0.001195541681732495
B2-qMPS,99,5,-0.022709167866952255
B3-Layer,0,0,-0.07134658087093423
B3-Layer,0,1,0.0016423234016096659
B3-Layer,0,2,0.05184321872971352
B3-Layer,0,3,-0.000443171271621649
B3-Layer,0,4,0.003776768519228246
B3-Layer,0,5,-7.246392096417921e-05
B3-Layer,1,0,-0.004005990856917439
B3-Layer,1,1,-1.5452394758759265e-05
B3-Layer,1,2,-0.03089568255667506
B3-Layer,1,3,0.024401127164693406
B3-Layer,1,4,0.03455931981023125
B3-Layer,1,5,0.004325330967949325
B3-Layer,2,0,0.02519011552312705
B3-Layer,2,1,0.03116749972681156
B3-Layer,2,2,0.03839871442507398
B3-Layer,2,3,-0.058995178905377726
B3-Layer,2,4,0.014257173266101661
B3-Layer,2,5,0.006241394499300618
B3-Layer,3,0,0.059941408409281687
B3-Layer,3,1,-0.018547651865888522
B3-Layer,3,2,0.04439758446079424
B3-Layer,3,3,-0.0016553768405705856
B3-Layer,3,4,0.018278041462313616
B3-Layer,3,5,0.00024188923787700684
B3-Layer,4,0,-0.09332320724671943
B3-Layer,4,1,-0.00552710809439419
B3-Layer,4,2,-0.04813973037060408
B3-Layer,4,3,-0.009680996829319223
B3-Layer,4,4,0.064181196645716
B3-Layer,4,5,0.0006370320179791102
B3-Layer,5,0,-0.03662580302586572
B3-Layer,5,1,0.0004120579716134739
B3-Layer,5,2,-0.053576770992876686
B3-Layer,5,3,0.06121622767696243
B3-Layer,5,4,-0.02569177043800798
B3-Layer,5,5,-0.01797876936589584
B3-Layer,6,0,0.06660789563453115
B3-Layer,6,1,-0.009791782246282138
B3-Layer,6,2,0.08285888609658885
B3-Layer,6,3,0.011817443965843942
B3-Layer,6,4,0.01760271797059834
B3-Layer,6,5,-0.00044416626895753454
B3-Layer,7,0,0.005881655268698659
B3-Layer,7,1,-0.02747616399453107
B3-Layer,7,2,0.01461558933754034
B3-Layer,7,3,0.057835343002395775
B3-Layer,7,4,-0.08129781770343208
B3-Layer,7,5,-0.001045392369360293
B3-Layer,8,0,0.017870164969138274
B3-Layer,8,1,0.0012600794666124215
B3-Layer,8,2,0.08256314222581314
B3-Layer,8,3,-0.007275812016256934
B3-Layer,8,4,0.011510293082171892
B3-Layer,8,5,0.00035392195125276416
B3-Layer,9,0,0.07791538081534034
B3-Layer,9,1,-0.00482950771614486
B3-Layer,9,2,0.021420556766846018
B3-Layer,9,3,0.0023938919076428745
B3-Layer,9,4,0.0011086131797889093
B3-Layer,9,5,5.913216863155937e-06
B3-Layer,10,0,-0.02149368899088957
B3-Layer,10,1,-0.0069283557755704505
B3-Layer,10,2,0.0011596369316316006
B3-Layer,10,3,0.0007393855638934796
B3-Layer,10,4,-0.0014039123671401009
B3-Layer,10,5,4.402561475980811e-05
B3-Layer,11,0,-0.14623964312644933
B3-Layer,11,1,-0.012840384990198564
B3-Layer,11,2,-0.012806208750057084
B3-Layer,11,3,0.0013423058944493009
B3-Layer,11,4,-0.012700988165664177
B3-Layer,11,5,-8.750157165982477e-05
B3-Layer,12,0,-0.009246419621519942
B3-Layer,12,1,0.003769441888416942
B3-Layer,12,2,-0.1099456725553717
B3-Layer,12,3,-0.022818415159521266
B3-Layer,12,4,-0.15138765359521322
B3-Layer,12,5,3.352941158718906e-05
B3-Layer,13,0,-0.046572212082657355
B3-Layer,13,1,0.0007662407059238796
B3-Layer,13,2,0.04570865083663077
B3-Layer,13,3,0.008658180749729317
B3-Layer,13,4,-0.004984422352050595
B3-Layer,13,5,0.014520779629913138
B3-Layer,14,0,0.0384367488732523
B3-Layer,14,1,-0.005810994781361802
B3-Layer,14,2,-0.04573577319750345
B3-Layer,14,3,0.00018761160589139144
B3-Layer,14,4,0.002027465731854744
B3-Layer,14,5,0.0002689424619912732
B3-Layer,15,0,0.06968960941879324
B3-Layer,15,1,0.00038568539548532014
B3-Layer,15,2,0.0001253671664222461
B3-Layer,15,3,-0.000735042877274219
B3-Layer,15,4,0.047511684151914084
B3-Layer,15,5,2.0745645302917615e-08
B3-Layer,16,0,-0.10171985744472577
B3-Layer,16,1,0.0014577387824008697
B3-Layer,16,2,0.08342991975934858
B3-Layer,16,3,-0.0044166047387537094
B3-Layer,16,4,0.046133950567353386
B3-Layer,16,5,0.0034218909695328203
B3-Layer,17,0,0.05215781135288832
B3-Layer,17,1,-0.005157229808836782
B3-Layer,17,2,-0.05960260314123528
B3-Layer,17,3,0.006728981154272953
B3-Layer,17,4,0.027350571472517578
B3-Layer,17,5,0.004280993710061462
B3-Layer,18,0,1.1596367960787965e-05
B3-Layer,18,1,0.020636493058654136
B3-Layer,18,2,-0.06530685994269546
B3-Layer,18,3,0.002757834618532508
B3-Layer,18,4,-0.02167207217884043
B3-Layer,18,5,-0.003701839237055501
B3-Layer,19,0,0.0011987300252150903
B3-Layer,19,1,-0.00417921860402404
B3-Layer,19,2,-0.06896897325101052
B3-Layer,19,3,-0.019788254173841245
B3-Layer,19,4,-0.10592618338521467
B3-Layer,19,5,0.0022340203535830445
B3-Layer,20,0,-0.06470010808493667
B3-Layer,20,1,0.019311629749208626
B3-Layer,20,2,-0.04217698638494621
B3-Layer,20,3,0.06574690583725817
B3-Layer,20,4,-0.01460810365923302
B3-Layer,20,5,0.00521146085802568
B3-Layer,21,0,0.03525411650453093
B3-Layer,21,1,5.603688187254126e-05
B3-Layer,21,2,0.05212942114525474
B3-Layer,21,3,0.01757124834736194
B3-Layer,21,4,-0.011967313768807514
B3-Layer,21,5,-0.00030798366374064617
B3-Layer,22,0,-0.06771695755480528
B3-Layer,22,1,0.002088100302626261
B3-Layer,22,2,-0.012979830032395093
B3-Layer,22,3,0.05523878931873154
B3-Layer,22,4,0.012399166620020012
B3-Layer,22,5,0.0005328672086056811
B3-Layer,23,0,-0.02224972632492971
B3-Layer,23,1,0.00010618055369777619
B3-Layer,23,2,-0.06400251611691968
B3-Layer,23,3,0.006766666110590298
B3-Layer,23,4,0.05311498496365794
B3-Layer,23,5,-0.005973408048055021
B3-Layer,24,0,-0.039267235241323646
B3-Layer,24,1,-0.07083370710873385
B3-Layer,24,2,0.00502454425529431
B3-Layer,24,3,0.002830446460403149
B3-Layer,24,4,0.06188251380664501
B3-Layer,24,5,-2.6101523635283244e-07
B3-Layer,25,0,0.011560203386597509
B3-Layer,25,1,0.007262912291137132
B3-Layer,25,2,0.12360679849545787
B3-Layer,25,3,0.008018632886923617
B3-Layer,25,4,0.02935337327492976
B3-Layer,25,5,-0.002072740787939704
B3-Layer,26,0,0.07019574203933192
B3-Layer,26,1,0.00026648029427195233
B3-Layer,26,2,-0.055842328853537945
B3-Layer,26,3,-0.006974137933747899
B3-Layer,26,4,0.06328146859424011
B3-Layer,26,5,0.0007049358945975071
B3-Layer,27,0,0.07532601436647314
B3-Layer,27,1,0.0017014351674038994
B3-Layer,27,2,0.06768115652830613
B3-Layer,27,3,-0.030019390480056016
B3-Layer,27,4,0.014456512905019786
B3-Layer,27,5,0.0012242589331019874
B3-Layer,28,0,-0.007966431171762066
B3-Layer,28,1,0.03148896124861193
B3-Layer,28,2,-0.057060554344944274
B3-Layer,28,3,0.04814341065620535
B3-Layer,28,4,-0.04141412558477953
B3-Layer,28,5,-1.176045478689799e-06
B3-Layer,29,0,0.03086930454660964
B3-Layer,29,1,-0.00048363269300186505
B3-Layer,29,2,-0.021569727128432557
B3-Layer,29,3,-0.012980138894505413
B3-Layer,29,4,-0.021173333774994516
B3-Layer,29,5,-1.0702333657251446e-05
B3-Layer,30,0,0.01750870590660185
B3-Layer,30,1,-0.00017467368623020634
B3-Layer,30,2,0.03718817856821459
